"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:0032200","BP","GO:0032200","telomere organization","12/101","151/17073",8.93841027865872e-11,9.46945700697903e-09,7.75953635336194e-09,"HSP90AB1/CCT2/CCT5/HNRNPA1/CCT8/HSP90AA1/XRCC5/CCT6A/PTGES3/CCT7/XRCC6/HNRNPA2B1",12,"30-Topic Analysis","Topic k29"
"GO:2000278","BP","GO:2000278","regulation of DNA biosynthetic process","11/101","120/17073",1.21173106480541e-10,1.2124042487303e-08,9.93477750208882e-09,"HSP90AB1/CCT2/CCT5/HNRNPA1/CCT8/HSP90AA1/XRCC5/CCT6A/PTGES3/CCT7/HNRNPA2B1",11,"30-Topic Analysis","Topic k29"
"GO:0071897","BP","GO:0071897","DNA biosynthetic process","13/101","200/17073",1.75019029245585e-10,1.65899616669105e-08,1.35942758450034e-08,"HSP90AB1/PPIA/CCT2/CCT5/HNRNPA1/CCT8/HSP90AA1/UBB/XRCC5/CCT6A/PTGES3/CCT7/HNRNPA2B1",13,"30-Topic Analysis","Topic k29"
"GO:0022613","BP","GO:0022613","ribonucleoprotein complex biogenesis","16/101","383/17073",8.48587950133438e-10,7.64153449095161e-08,6.26168582151095e-08,"NPM1/HSP90AB1/RAN/HSP90AA1/EXOSC7/PTGES3/SRSF9/EIF4A3/PSIP1/EIF3K/EIF3K/EIF3G/STRAP/UTP18/PA2G4/WDR74",16,"30-Topic Analysis","Topic k29"
"GO:0032212","BP","GO:0032212","positive regulation of telomere maintenance via telomerase","7/101","36/17073",1.48955231396024e-09,1.21105092419812e-07,9.92368798460366e-08,"CCT2/CCT5/HNRNPA1/CCT8/XRCC5/CCT6A/CCT7",7,"30-Topic Analysis","Topic k29"
"GO:1903405","BP","GO:1903405","protein localization to nuclear body","5/101","10/17073",1.61383798893697e-09,1.21105092419812e-07,9.92368798460366e-08,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:1904851","BP","GO:1904851","positive regulation of establishment of protein localization to telomere","5/101","10/17073",1.61383798893697e-09,1.21105092419812e-07,9.92368798460366e-08,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:1904867","BP","GO:1904867","protein localization to Cajal body","5/101","10/17073",1.61383798893697e-09,1.21105092419812e-07,9.92368798460366e-08,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:0032206","BP","GO:0032206","positive regulation of telomere maintenance","8/101","58/17073",1.70005851201273e-09,1.22472215205397e-07,1.00357138267025e-07,"CCT2/CCT5/HNRNPA1/CCT8/XRCC5/CCT6A/CCT7/HNRNPA2B1",8,"30-Topic Analysis","Topic k29"
"GO:0006402","BP","GO:0006402","mRNA catabolic process","16/101","403/17073",1.76978854420624e-09,1.22591891081363e-07,1.00455204007172e-07,"NPM1/SSB/PSMB5/UBB/EXOSC7/SERBP1/PSMB1/PSMB1/YBX1/HSPA8/ANP32A/PSMA3/SET/EIF4A3/PSMB6/PSMB7",16,"30-Topic Analysis","Topic k29"
"GO:0070203","BP","GO:0070203","regulation of establishment of protein localization to telomere","5/101","11/17073",2.94484101513137e-09,1.96431802527837e-07,1.609616804372e-07,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:1904356","BP","GO:1904356","regulation of telomere maintenance via telomere lengthening","8/101","65/17073",4.32711966519486e-09,2.78326518464855e-07,2.28068487616662e-07,"CCT2/CCT5/HNRNPA1/CCT8/XRCC5/CCT6A/CCT7/HNRNPA2B1",8,"30-Topic Analysis","Topic k29"
"GO:0006401","BP","GO:0006401","RNA catabolic process","16/101","431/17073",4.6266543312547e-09,2.82793518945225e-07,2.31728872007485e-07,"NPM1/SSB/PSMB5/UBB/EXOSC7/SERBP1/PSMB1/PSMB1/YBX1/HSPA8/ANP32A/PSMA3/SET/EIF4A3/PSMB6/PSMB7",16,"30-Topic Analysis","Topic k29"
"GO:0070202","BP","GO:0070202","regulation of establishment of protein localization to chromosome","5/101","12/17073",5.02464886521222e-09,2.82793518945225e-07,2.31728872007485e-07,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:1904816","BP","GO:1904816","positive regulation of protein localization to chromosome, telomeric region","5/101","12/17073",5.02464886521222e-09,2.82793518945225e-07,2.31728872007485e-07,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:1990173","BP","GO:1990173","protein localization to nucleoplasm","5/101","12/17073",5.02464886521222e-09,2.82793518945225e-07,2.31728872007485e-07,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:1904814","BP","GO:1904814","regulation of protein localization to chromosome, telomeric region","5/101","13/17073",8.12680643305307e-09,4.43526617755411e-07,3.63438042077844e-07,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:0048024","BP","GO:0048024","regulation of mRNA splicing, via spliceosome","8/101","75/17073",1.37783947684118e-08,7.29849675820873e-07,5.98059116573169e-07,"HNRNPA1/SRSF7/PRDX6/HSPA8/SRSF9/HNRNPA2B1/SRSF3/HNRNPK",8,"30-Topic Analysis","Topic k29"
"GO:0051054","BP","GO:0051054","positive regulation of DNA metabolic process","12/101","241/17073",1.8716112651708e-08,9.63077682449317e-07,7.891726297051e-07,"HSP90AB1/CCT2/CCT5/HNRNPA1/CCT8/HSP90AA1/XRCC5/CCT6A/PTGES3/CCT7/HNRNPA2B1/UBE2N",12,"30-Topic Analysis","Topic k29"
"GO:0070198","BP","GO:0070198","protein localization to chromosome, telomeric region","6/101","30/17073",1.95231489030358e-08,9.7669975484354e-07,8.00334934563046e-07,"CCT2/CCT5/CCT8/XRCC5/CCT6A/CCT7",6,"30-Topic Analysis","Topic k29"
"GO:0070200","BP","GO:0070200","establishment of protein localization to telomere","5/101","16/17073",2.71961574665518e-08,1.28895472624368e-06,1.05620533983672e-06,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:1904874","BP","GO:1904874","positive regulation of telomerase RNA localization to Cajal body","5/101","16/17073",2.71961574665518e-08,1.28895472624368e-06,1.05620533983672e-06,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:0043484","BP","GO:0043484","regulation of RNA splicing","9/101","121/17073",4.03662352369932e-08,1.86409204261089e-06,1.52748884756449e-06,"HNRNPA1/SRSF7/PRDX6/HSPA8/HNRNPF/SRSF9/HNRNPA2B1/SRSF3/HNRNPK",9,"30-Topic Analysis","Topic k29"
"GO:0032210","BP","GO:0032210","regulation of telomere maintenance via telomerase","7/101","58/17073",4.82475095259772e-08,2.17234411640712e-06,1.7800791672479e-06,"CCT2/CCT5/HNRNPA1/CCT8/XRCC5/CCT6A/CCT7",7,"30-Topic Analysis","Topic k29"
"GO:0032204","BP","GO:0032204","regulation of telomere maintenance","8/101","89/17073",5.38907086542323e-08,2.36724795820177e-06,1.93978879417802e-06,"CCT2/CCT5/HNRNPA1/CCT8/XRCC5/CCT6A/CCT7/HNRNPA2B1",8,"30-Topic Analysis","Topic k29"
"GO:0006405","BP","GO:0006405","RNA export from nucleus","9/101","128/17073",6.58348122340758e-08,2.82305944841834e-06,2.31329340231013e-06,"RAN/SSB/HNRNPA1/SRSF7/SRSF9/EIF4A3/HNRNPA2B1/SRSF3/SARNP",9,"30-Topic Analysis","Topic k29"
"GO:1904872","BP","GO:1904872","regulation of telomerase RNA localization to Cajal body","5/101","20/17073",9.47361804700795e-08,3.96790374480496e-06,3.25141064918119e-06,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:0051973","BP","GO:0051973","positive regulation of telomerase activity","6/101","40/17073",1.20319341526744e-07,4.54878129317682e-06,3.72739786261077e-06,"HSP90AB1/CCT2/HSP90AA1/XRCC5/PTGES3/HNRNPA2B1",6,"30-Topic Analysis","Topic k29"
"GO:0070199","BP","GO:0070199","establishment of protein localization to chromosome","5/101","21/17073",1.23759180103089e-07,4.54878129317682e-06,3.72739786261077e-06,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:0090670","BP","GO:0090670","RNA localization to Cajal body","5/101","21/17073",1.23759180103089e-07,4.54878129317682e-06,3.72739786261077e-06,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:0090671","BP","GO:0090671","telomerase RNA localization to Cajal body","5/101","21/17073",1.23759180103089e-07,4.54878129317682e-06,3.72739786261077e-06,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:0090672","BP","GO:0090672","telomerase RNA localization","5/101","21/17073",1.23759180103089e-07,4.54878129317682e-06,3.72739786261077e-06,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:0090685","BP","GO:0090685","RNA localization to nucleus","5/101","21/17073",1.23759180103089e-07,4.54878129317682e-06,3.72739786261077e-06,"CCT2/CCT5/CCT8/CCT6A/CCT7",5,"30-Topic Analysis","Topic k29"
"GO:0015931","BP","GO:0015931","nucleobase-containing compound transport","11/101","236/17073",1.48564414032834e-07,5.3512901934627e-06,4.3849959678744e-06,"RAN/SSB/RTRAF/HNRNPA1/SRSF7/SLC25A5/SRSF9/EIF4A3/HNRNPA2B1/SRSF3/SARNP",11,"30-Topic Analysis","Topic k29"
"GO:0022618","BP","GO:0022618","ribonucleoprotein complex assembly","10/101","189/17073",1.74935163389501e-07,6.12863407946764e-06,5.02197316076661e-06,"NPM1/HSP90AB1/HSP90AA1/PTGES3/SRSF9/PSIP1/EIF3K/EIF3K/EIF3G/STRAP",10,"30-Topic Analysis","Topic k29"
"GO:0050657","BP","GO:0050657","nucleic acid transport","10/101","190/17073",1.83756935197808e-07,6.12863407946764e-06,5.02197316076661e-06,"RAN/SSB/RTRAF/HNRNPA1/SRSF7/SRSF9/EIF4A3/HNRNPA2B1/SRSF3/SARNP",10,"30-Topic Analysis","Topic k29"
"GO:0050658","BP","GO:0050658","RNA transport","10/101","190/17073",1.83756935197808e-07,6.12863407946764e-06,5.02197316076661e-06,"RAN/SSB/RTRAF/HNRNPA1/SRSF7/SRSF9/EIF4A3/HNRNPA2B1/SRSF3/SARNP",10,"30-Topic Analysis","Topic k29"
"GO:0050821","BP","GO:0050821","protein stabilization","10/101","190/17073",1.83756935197808e-07,6.12863407946764e-06,5.02197316076661e-06,"HSP90AB1/CCT2/CCT5/HSPD1/CCT8/HSP90AA1/CCT6A/PTGES3/CCT7/SUMO1",10,"30-Topic Analysis","Topic k29"
"GO:0051052","BP","GO:0051052","regulation of DNA metabolic process","14/101","424/17073",1.96727506946936e-07,6.44193163657147e-06,5.27869788975318e-06,"NPM1/HSP90AB1/CCT2/CCT5/HNRNPA1/CCT8/HSP90AA1/XRCC5/CCT6A/PTGES3/CCT7/HNRNPA2B1/UBE2N/SMC3",14,"30-Topic Analysis","Topic k29"
"GO:0051236","BP","GO:0051236","establishment of RNA localization","10/101","193/17073",2.12613626144156e-07,6.83780608367188e-06,5.60308841831028e-06,"RAN/SSB/RTRAF/HNRNPA1/SRSF7/SRSF9/EIF4A3/HNRNPA2B1/SRSF3/SARNP",10,"30-Topic Analysis","Topic k29"
"GO:0019043","BP","GO:0019043","establishment of viral latency","4/101","10/17073",2.35746875473011e-07,7.44877408292794e-06,6.10373258380723e-06,"PPIA/XRCC5/PSIP1/XRCC6",4,"30-Topic Analysis","Topic k29"
"GO:0051131","BP","GO:0051131","chaperone-mediated protein complex assembly","5/101","24/17073",2.54889497776803e-07,7.91475837062108e-06,6.48557306502864e-06,"HSP90AB1/CCT2/HSPD1/HSP90AA1/PTGES3",5,"30-Topic Analysis","Topic k29"
"GO:0071826","BP","GO:0071826","ribonucleoprotein complex subunit organization","10/101","201/17073",3.09903699765102e-07,9.45994175045674e-06,7.75173928761235e-06,"NPM1/HSP90AB1/HSP90AA1/PTGES3/SRSF9/PSIP1/EIF3K/EIF3K/EIF3G/STRAP",10,"30-Topic Analysis","Topic k29"
"GO:0050684","BP","GO:0050684","regulation of mRNA processing","8/101","116/17073",4.25256108358584e-07,1.27647708525635e-05,1.04598081389252e-05,"HNRNPA1/SRSF7/PRDX6/HSPA8/SRSF9/HNRNPA2B1/SRSF3/HNRNPK",8,"30-Topic Analysis","Topic k29"
"GO:0051169","BP","GO:0051169","nuclear transport","12/101","324/17073",4.68634427798028e-07,1.38362394174467e-05,1.13377992713173e-05,"NPM1/RAN/SSB/HNRNPA1/SRSF7/ANP32A/SRSF9/EIF4A3/PSIP1/HNRNPA2B1/SRSF3/SARNP",12,"30-Topic Analysis","Topic k29"
"GO:0019042","BP","GO:0019042","viral latency","4/101","12/17073",5.50652589740804e-07,1.57701026062685e-05,1.29224605359528e-05,"PPIA/XRCC5/PSIP1/XRCC6",4,"30-Topic Analysis","Topic k29"
"GO:0070498","BP","GO:0070498","interleukin-1-mediated signaling pathway","8/101","120/17073",5.51647120596845e-07,1.57701026062685e-05,1.29224605359528e-05,"PSMB5/UBB/PSMB1/PSMB1/PSMA3/PSMB6/UBE2N/PSMB7",8,"30-Topic Analysis","Topic k29"
"GO:0071426","BP","GO:0071426","ribonucleoprotein complex export from nucleus","8/101","122/17073",6.26052717177346e-07,1.76175147443188e-05,1.44362814059645e-05,"RAN/SSB/SRSF7/SRSF9/EIF4A3/HNRNPA2B1/SRSF3/SARNP",8,"30-Topic Analysis","Topic k29"
"GO:0071166","BP","GO:0071166","ribonucleoprotein complex localization","8/101","124/17073",7.08874973223286e-07,1.96412896426944e-05,1.60946188252477e-05,"RAN/SSB/SRSF7/SRSF9/EIF4A3/HNRNPA2B1/SRSF3/SARNP",8,"30-Topic Analysis","Topic k29"
"GO:0051972","BP","GO:0051972","regulation of telomerase activity","6/101","54/17073",7.57261562941875e-07,2.06640617402775e-05,1.69327067184132e-05,"HSP90AB1/CCT2/HSP90AA1/XRCC5/PTGES3/HNRNPA2B1",6,"30-Topic Analysis","Topic k29"
"GO:1902749","BP","GO:1902749","regulation of cell cycle G2/M phase transition","10/101","231/17073",1.10905777920807e-06,2.98121352291601e-05,2.44288924815351e-05,"NPM1/PSMB5/HSP90AA1/PSMB1/PSMB1/PSMA3/NAE1/PSMB6/RAB11A/PSMB7",10,"30-Topic Analysis","Topic k29"
"GO:0060249","BP","GO:0060249","anatomical structure homeostasis","13/101","421/17073",1.18178231475553e-06,3.12998521893339e-05,2.56479691220936e-05,"HSP90AB1/CCT2/CCT5/HNRNPA1/CCT8/HSP90AA1/XRCC5/CCT6A/PTGES3/CCT7/XRCC6/HNRNPA2B1/STRAP",13,"30-Topic Analysis","Topic k29"
"GO:0051168","BP","GO:0051168","nuclear export","9/101","186/17073",1.571176624649e-06,4.04241300141837e-05,3.31246560565099e-05,"RAN/SSB/HNRNPA1/SRSF7/SRSF9/EIF4A3/HNRNPA2B1/SRSF3/SARNP",9,"30-Topic Analysis","Topic k29"
"GO:2001252","BP","GO:2001252","positive regulation of chromosome organization","9/101","186/17073",1.571176624649e-06,4.04241300141837e-05,3.31246560565099e-05,"CCT2/CCT5/HNRNPA1/CCT8/XRCC5/CCT6A/CCT7/HNRNPA2B1/UBE2N",9,"30-Topic Analysis","Topic k29"
"GO:0031647","BP","GO:0031647","regulation of protein stability","11/101","301/17073",1.65638264529922e-06,4.20161287913224e-05,3.44291841172647e-05,"HSP90AB1/CCT2/CCT5/HSPD1/CCT8/HSP90AA1/CCT6A/HSPA8/PTGES3/CCT7/SUMO1",11,"30-Topic Analysis","Topic k29"
"GO:0061418","BP","GO:0061418","regulation of transcription from RNA polymerase II promoter in response to hypoxia","7/101","97/17073",1.70799350182087e-06,4.27235596774915e-05,3.50088726542816e-05,"PSMB5/UBB/PSMB1/PSMB1/PSMA3/PSMB6/PSMB7",7,"30-Topic Analysis","Topic k29"
"GO:0009408","BP","GO:0009408","response to heat","9/101","191/17073",1.9571127953321e-06,4.82843855396316e-05,3.95655679748464e-05,"HSP90AB1/HSP90AA1/HSPA8/PTGES3/DNAJC7/PSIP1/FKBP4/DNAJA1/SUMO1",9,"30-Topic Analysis","Topic k29"
"GO:0031145","BP","GO:0031145","anaphase-promoting complex-dependent catabolic process","7/101","100/17073",2.09776699086738e-06,5.10551128452994e-05,4.18359789643822e-05,"PSMB5/UBB/PSMB1/PSMB1/PSMA3/PSMB6/PSMB7",7,"30-Topic Analysis","Topic k29"
"GO:0009266","BP","GO:0009266","response to temperature stimulus","10/101","250/17073",2.26283649377807e-06,5.43382470039241e-05,4.45262703758155e-05,"HSP90AB1/HSPD1/HSP90AA1/HSPA8/PTGES3/DNAJC7/PSIP1/FKBP4/DNAJA1/SUMO1",10,"30-Topic Analysis","Topic k29"
"GO:0010972","BP","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","7/101","102/17073",2.39685795446814e-06,5.60615737142483e-05,4.59384121963682e-05,"PSMB5/PSMB1/PSMB1/PSMA3/NAE1/PSMB6/PSMB7",7,"30-Topic Analysis","Topic k29"
"GO:0060218","BP","GO:0060218","hematopoietic stem cell differentiation","7/101","102/17073",2.39685795446814e-06,5.60615737142483e-05,4.59384121963682e-05,"PSMB5/XRCC5/PSMB1/PSMB1/PSMA3/PSMB6/PSMB7",7,"30-Topic Analysis","Topic k29"
"GO:0006913","BP","GO:0006913","nucleocytoplasmic transport","11/101","321/17073",3.08491552422147e-06,7.12299084502931e-05,5.83677674083468e-05,"NPM1/RAN/SSB/HNRNPA1/SRSF7/ANP32A/SRSF9/EIF4A3/HNRNPA2B1/SRSF3/SARNP",11,"30-Topic Analysis","Topic k29"
"GO:0009205","BP","GO:0009205","purine ribonucleoside triphosphate metabolic process","11/101","328/17073",3.79416559336723e-06,8.64973700462581e-05,7.08783499253946e-05,"RAN/ATP5F1B/HSPA8/LDHA/ATP5PO/NDUFS2/NDUFS5/NDUFS3/NDUFS3/NME1/NDUFA5",11,"30-Topic Analysis","Topic k29"
"GO:0048025","BP","GO:0048025","negative regulation of mRNA splicing, via spliceosome","4/101","19/17073",4.17662659483481e-06,9.40263062162186e-05,7.70477695520842e-05,"SRSF7/SRSF9/HNRNPA2B1/HNRNPK",4,"30-Topic Analysis","Topic k29"
"GO:0009199","BP","GO:0009199","ribonucleoside triphosphate metabolic process","11/101","333/17073",4.38460630555055e-06,9.74898266209449e-05,7.98858744689002e-05,"RAN/ATP5F1B/HSPA8/LDHA/ATP5PO/NDUFS2/NDUFS5/NDUFS3/NDUFS3/NME1/NDUFA5",11,"30-Topic Analysis","Topic k29"
"GO:0009144","BP","GO:0009144","purine nucleoside triphosphate metabolic process","11/101","335/17073",4.64240836806292e-06,0.000101736924101746,8.33660642278543e-05,"RAN/ATP5F1B/HSPA8/LDHA/ATP5PO/NDUFS2/NDUFS5/NDUFS3/NDUFS3/NME1/NDUFA5",11,"30-Topic Analysis","Topic k29"
"GO:0007339","BP","GO:0007339","binding of sperm to zona pellucida","5/101","42/17073",4.68859783478339e-06,0.000101736924101746,8.33660642278543e-05,"CCT2/CCT5/CCT8/CCT7/VDAC2",5,"30-Topic Analysis","Topic k29"
"GO:1902750","BP","GO:1902750","negative regulation of cell cycle G2/M phase transition","7/101","113/17073",4.75389886734438e-06,0.000101925855477229,8.35208798498349e-05,"PSMB5/PSMB1/PSMB1/PSMA3/NAE1/PSMB6/PSMB7",7,"30-Topic Analysis","Topic k29"
"GO:0010389","BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle","9/101","215/17073",5.1638108754221e-06,0.000109412039842767,8.96552674593409e-05,"PSMB5/HSP90AA1/PSMB1/PSMB1/PSMA3/NAE1/PSMB6/RAB11A/PSMB7",9,"30-Topic Analysis","Topic k29"
"GO:0072594","BP","GO:0072594","establishment of protein localization to organelle","13/101","484/17073",5.46592318920751e-06,0.000114466600741427,9.37971151930101e-05,"RAN/CCT2/CCT5/CCT8/HSP90AA1/UBB/CCT6A/HSPA8/CCT7/RAB11A/SRP9/DNAJA1/TOMM40",13,"30-Topic Analysis","Topic k29"
"GO:1900182","BP","GO:1900182","positive regulation of protein localization to nucleus","6/101","76/17073",5.77167059800205e-06,0.000119480215482778,9.79054105069434e-05,"RAN/CCT2/CCT5/CCT8/CCT6A/CCT7",6,"30-Topic Analysis","Topic k29"
"GO:0006521","BP","GO:0006521","regulation of cellular amino acid metabolic process","6/101","78/17073",6.71672248759841e-06,0.000137463831820054,0.000112641685736997,"PSMB5/PSMB1/PSMB1/PSMA3/PSMB6/PSMB7",6,"30-Topic Analysis","Topic k29"
"GO:0009141","BP","GO:0009141","nucleoside triphosphate metabolic process","11/101","351/17073",7.22929415668652e-06,0.000146291671642611,0.00011987546313039,"RAN/ATP5F1B/HSPA8/LDHA/ATP5PO/NDUFS2/NDUFS5/NDUFS3/NDUFS3/NME1/NDUFA5",11,"30-Topic Analysis","Topic k29"
"GO:0044839","BP","GO:0044839","cell cycle G2/M phase transition","10/101","287/17073",7.6936257156257e-06,0.000153957999042688,0.000126157464950962,"NPM1/PSMB5/HSP90AA1/PSMB1/PSMB1/PSMA3/NAE1/PSMB6/RAB11A/PSMB7",10,"30-Topic Analysis","Topic k29"
"GO:0035722","BP","GO:0035722","interleukin-12-mediated signaling pathway","5/101","47/17073",8.25893261149186e-06,0.000163454259706559,0.00013393896496601,"PPIA/SNRPA1/HNRNPF/HNRNPA2B1/TALDO1",5,"30-Topic Analysis","Topic k29"
