"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:0006323","BP","GO:0006323","DNA packaging","10/102","143/17073",1.3676639080806e-08,1.43915543054845e-06,1.11572581974997e-06,"NASP/SET/HMGB2/CENPV/TOP2A/HMGA1/CCNB1/CDK1/CENPW/NCAPG",10,"6-Topic Analysis","Topic k3"
"GO:0001824","BP","GO:0001824","blastocyst development","9/102","112/17073",2.23749318357805e-08,2.25208553042747e-06,1.7459615002291e-06,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/NASP/PRDM14",9,"6-Topic Analysis","Topic k3"
"GO:0035987","BP","GO:0035987","endodermal cell differentiation","7/102","52/17073",2.36717208401619e-08,2.28333473937395e-06,1.77018789616123e-06,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1",7,"6-Topic Analysis","Topic k3"
"GO:0060968","BP","GO:0060968","regulation of gene silencing","9/102","115/17073",2.82167644735436e-08,2.61287239025013e-06,2.02566667062702e-06,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/HMGA1/TRIM28",9,"6-Topic Analysis","Topic k3"
"GO:0071897","BP","GO:0071897","DNA biosynthetic process","11/102","200/17073",3.04487973180764e-08,2.66069603343822e-06,2.06274263363063e-06,"PCLAF/HSP90AB1/HNRNPA2B1/TYMS/CENPF/PTGES3/HSP90AA1/HNRNPD/TERF1/HNRNPC/AURKB",11,"6-Topic Analysis","Topic k3"
"GO:0051972","BP","GO:0051972","regulation of telomerase activity","7/102","54/17073",3.10318759839447e-08,2.66069603343822e-06,2.06274263363063e-06,"HSP90AB1/HNRNPA2B1/PTGES3/HSP90AA1/HNRNPD/TERF1/AURKB",7,"6-Topic Analysis","Topic k3"
"GO:0048285","BP","GO:0048285","organelle fission","15/102","425/17073",3.29903451469687e-08,2.72759460768688e-06,2.11460670960833e-06,"CKS2/RAN/CDC20/TOP2A/MAD2L1/UBE2C/CCNB1/DLGAP5/KIF20B/UBE2S/TPX2/CENPF/TERF1/AURKB/NCAPG",15,"6-Topic Analysis","Topic k3"
"GO:0140014","BP","GO:0140014","mitotic nuclear division","12/102","256/17073",4.08384617622248e-08,3.26003582688105e-06,2.52738937584731e-06,"RAN/CDC20/MAD2L1/UBE2C/CCNB1/DLGAP5/KIF20B/UBE2S/TPX2/CENPF/AURKB/NCAPG",12,"6-Topic Analysis","Topic k3"
"GO:0001706","BP","GO:0001706","endoderm formation","7/102","59/17073",5.83370573779851e-08,4.50167626100119e-06,3.48998887120929e-06,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1",7,"6-Topic Analysis","Topic k3"
"GO:0035195","BP","GO:0035195","gene silencing by miRNA","9/102","128/17073",7.17533159566397e-08,5.35835246579423e-06,4.15413934485809e-06,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/RAN/HNRNPA2B1",9,"6-Topic Analysis","Topic k3"
"GO:0035194","BP","GO:0035194","posttranscriptional gene silencing by RNA","9/102","133/17073",9.99402552041598e-08,6.85564164252816e-06,5.31493418233967e-06,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/RAN/HNRNPA2B1",9,"6-Topic Analysis","Topic k3"
"GO:0000377","BP","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","13/102","336/17073",1.02087960345992e-07,6.85564164252816e-06,5.31493418233967e-06,"SRSF7/SNRPG/PSIP1/SNRPB/SRSF3/HNRNPA2B1/HNRNPM/HSPA8/SNRPD1/HNRNPD/SRSF2/C1QBP/HNRNPC",13,"6-Topic Analysis","Topic k3"
"GO:0000398","BP","GO:0000398","mRNA splicing, via spliceosome","13/102","336/17073",1.02087960345992e-07,6.85564164252816e-06,5.31493418233967e-06,"SRSF7/SNRPG/PSIP1/SNRPB/SRSF3/HNRNPA2B1/HNRNPM/HSPA8/SNRPD1/HNRNPD/SRSF2/C1QBP/HNRNPC",13,"6-Topic Analysis","Topic k3"
"GO:0016441","BP","GO:0016441","posttranscriptional gene silencing","9/102","134/17073",1.06610409991799e-07,6.85564164252816e-06,5.31493418233967e-06,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/RAN/HNRNPA2B1",9,"6-Topic Analysis","Topic k3"
"GO:1902850","BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis","9/102","134/17073",1.06610409991799e-07,6.85564164252816e-06,5.31493418233967e-06,"RAN/CDC20/MAD2L1/STMN1/CCNB1/SPC25/SPC25/TPX2/AURKB",9,"6-Topic Analysis","Topic k3"
"GO:0000375","BP","GO:0000375","RNA splicing, via transesterification reactions","13/102","340/17073",1.17083761706844e-07,7.32564617165796e-06,5.67931191209586e-06,"SRSF7/SNRPG/PSIP1/SNRPB/SRSF3/HNRNPA2B1/HNRNPM/HSPA8/SNRPD1/HNRNPD/SRSF2/C1QBP/HNRNPC",13,"6-Topic Analysis","Topic k3"
"GO:0051973","BP","GO:0051973","positive regulation of telomerase activity","6/102","40/17073",1.27620699284166e-07,7.77478733796962e-06,6.0275150215929e-06,"HSP90AB1/HNRNPA2B1/PTGES3/HSP90AA1/HNRNPD/AURKB",6,"6-Topic Analysis","Topic k3"
"GO:0031145","BP","GO:0031145","anaphase-promoting complex-dependent catabolic process","8/102","100/17073",1.45372858461282e-07,8.62918377789403e-06,6.68989807493887e-06,"CDC20/MAD2L1/UBE2C/CCNB1/UBE2S/PTTG1/CDK1/AURKB",8,"6-Topic Analysis","Topic k3"
"GO:0033045","BP","GO:0033045","regulation of sister chromatid segregation","7/102","70/17073",1.94289311309514e-07,1.12444938920381e-05,8.71745462586107e-06,"CDC20/MAD2L1/CCNB1/DLGAP5/CENPF/RMI2/AURKB",7,"6-Topic Analysis","Topic k3"
"GO:0051052","BP","GO:0051052","regulation of DNA metabolic process","14/102","424/17073",2.22937174241273e-07,1.25877941065499e-05,9.75886731916227e-06,"HSP90AB1/HMGB1/KPNA2/HNRNPA2B1/PRDM14/TRIM28/PTGES3/HSP90AA1/HNRNPD/MSH2/TERF1/CDK1/HNRNPC/AURKB",14,"6-Topic Analysis","Topic k3"
"GO:0030071","BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","6/102","44/17073",2.30217959648531e-07,1.26893946806274e-05,9.83763461656004e-06,"CDC20/MAD2L1/CCNB1/DLGAP5/CENPF/AURKB",6,"6-Topic Analysis","Topic k3"
"GO:0001701","BP","GO:0001701","in utero embryonic development","13/102","363/17073",2.48644885697781e-07,1.33863467532643e-05,1.03779566735549e-05,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/NASP/CCNB1/PRDM14/PRMT1/TRIM28/MSH2",13,"6-Topic Analysis","Topic k3"
"GO:0071824","BP","GO:0071824","protein-DNA complex subunit organization","10/102","199/17073",3.10062362238008e-07,1.63135083768406e-05,1.26472805649714e-05,"NASP/SET/HMGB2/CENPV/HMGB1/HMGA1/PTMA/CENPF/TERF1/CENPW",10,"6-Topic Analysis","Topic k3"
"GO:0007052","BP","GO:0007052","mitotic spindle organization","8/102","111/17073",3.26814629526777e-07,1.66465656769243e-05,1.29054879977974e-05,"RAN/CDC20/STMN1/CCNB1/SPC25/SPC25/TPX2/AURKB",8,"6-Topic Analysis","Topic k3"
"GO:0007091","BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","6/102","47/17073",3.45155573430828e-07,1.66465656769243e-05,1.29054879977974e-05,"CDC20/MAD2L1/CCNB1/DLGAP5/CENPF/AURKB",6,"6-Topic Analysis","Topic k3"
"GO:0010965","BP","GO:0010965","regulation of mitotic sister chromatid separation","6/102","47/17073",3.45155573430828e-07,1.66465656769243e-05,1.29054879977974e-05,"CDC20/MAD2L1/CCNB1/DLGAP5/CENPF/AURKB",6,"6-Topic Analysis","Topic k3"
"GO:1902099","BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","6/102","47/17073",3.45155573430828e-07,1.66465656769243e-05,1.29054879977974e-05,"CDC20/MAD2L1/CCNB1/DLGAP5/CENPF/AURKB",6,"6-Topic Analysis","Topic k3"
"GO:0051306","BP","GO:0051306","mitotic sister chromatid separation","6/102","49/17073",4.45190266816469e-07,2.10329687281658e-05,1.63061096653508e-05,"CDC20/MAD2L1/CCNB1/DLGAP5/CENPF/AURKB",6,"6-Topic Analysis","Topic k3"
"GO:0031047","BP","GO:0031047","gene silencing by RNA","9/102","160/17073",4.84331290526811e-07,2.24245387513914e-05,1.73849442178571e-05,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/RAN/HNRNPA2B1",9,"6-Topic Analysis","Topic k3"
"GO:0044784","BP","GO:0044784","metaphase/anaphase transition of cell cycle","6/102","50/17073",5.03464391993293e-07,2.28533346561661e-05,1.77173743725194e-05,"CDC20/MAD2L1/CCNB1/DLGAP5/CENPF/AURKB",6,"6-Topic Analysis","Topic k3"
"GO:0051169","BP","GO:0051169","nuclear transport","12/102","324/17073",5.22200761638701e-07,2.32479762152614e-05,1.80233258824693e-05,"RAN/SRSF7/HMGA1/KPNA2/SNRPG/PSIP1/SNRPB/SRSF3/HNRNPA2B1/TRIM28/SNRPD1/SRSF2",12,"6-Topic Analysis","Topic k3"
"GO:0010833","BP","GO:0010833","telomere maintenance via telomere lengthening","7/102","82/17073",5.8116450473567e-07,2.51057987612575e-05,1.94636293681683e-05,"HSP90AB1/HNRNPA2B1/PTGES3/HSP90AA1/TERF1/HNRNPC/AURKB",7,"6-Topic Analysis","Topic k3"
"GO:2000278","BP","GO:2000278","regulation of DNA biosynthetic process","8/102","120/17073",5.95111674728587e-07,2.51057987612575e-05,1.94636293681683e-05,"HSP90AB1/HNRNPA2B1/PTGES3/HSP90AA1/HNRNPD/TERF1/HNRNPC/AURKB",8,"6-Topic Analysis","Topic k3"
"GO:0000819","BP","GO:0000819","sister chromatid segregation","9/102","164/17073",5.96466061282576e-07,2.51057987612575e-05,1.94636293681683e-05,"RAN/CDC20/MAD2L1/CCNB1/DLGAP5/CENPF/RMI2/AURKB/NCAPG",9,"6-Topic Analysis","Topic k3"
"GO:0007492","BP","GO:0007492","endoderm development","7/102","83/17073",6.3160802055425e-07,2.61102244211266e-05,2.02423247188909e-05,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1",7,"6-Topic Analysis","Topic k3"
"GO:1905818","BP","GO:1905818","regulation of chromosome separation","6/102","53/17073",7.16915469221988e-07,2.91168300219106e-05,2.25732386892611e-05,"CDC20/MAD2L1/CCNB1/DLGAP5/CENPF/AURKB",6,"6-Topic Analysis","Topic k3"
"GO:0007094","BP","GO:0007094","mitotic spindle assembly checkpoint","5/102","30/17073",8.72635647949687e-07,3.31172381148119e-05,2.56746122477e-05,"CDC20/MAD2L1/CCNB1/CENPF/AURKB",5,"6-Topic Analysis","Topic k3"
"GO:0031577","BP","GO:0031577","spindle checkpoint","5/102","30/17073",8.72635647949687e-07,3.31172381148119e-05,2.56746122477e-05,"CDC20/MAD2L1/CCNB1/CENPF/AURKB",5,"6-Topic Analysis","Topic k3"
"GO:0071173","BP","GO:0071173","spindle assembly checkpoint","5/102","30/17073",8.72635647949687e-07,3.31172381148119e-05,2.56746122477e-05,"CDC20/MAD2L1/CCNB1/CENPF/AURKB",5,"6-Topic Analysis","Topic k3"
"GO:0071174","BP","GO:0071174","mitotic spindle checkpoint","5/102","30/17073",8.72635647949687e-07,3.31172381148119e-05,2.56746122477e-05,"CDC20/MAD2L1/CCNB1/CENPF/AURKB",5,"6-Topic Analysis","Topic k3"
"GO:0019827","BP","GO:0019827","stem cell population maintenance","9/102","174/17073",9.80055633432437e-07,3.65940127644531e-05,2.83700314940969e-05,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/SFRP1/PRDM14",9,"6-Topic Analysis","Topic k3"
"GO:0033047","BP","GO:0033047","regulation of mitotic sister chromatid segregation","6/102","56/17073",9.99365041543653e-07,3.67226995424374e-05,2.84697977582611e-05,"CDC20/MAD2L1/CCNB1/DLGAP5/CENPF/AURKB",6,"6-Topic Analysis","Topic k3"
"GO:0001704","BP","GO:0001704","formation of primary germ layer","8/102","129/17073",1.03294356189949e-06,3.73635054030829e-05,2.89665916618194e-05,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/SFRP2",8,"6-Topic Analysis","Topic k3"
"GO:0098727","BP","GO:0098727","maintenance of cell number","9/102","176/17073",1.07821727358858e-06,3.84011228978088e-05,2.97710194569803e-05,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/SFRP1/PRDM14",9,"6-Topic Analysis","Topic k3"
"GO:0060964","BP","GO:0060964","regulation of gene silencing by miRNA","7/102","90/17073",1.09847371958769e-06,3.85297978915985e-05,2.98707765852792e-05,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1",7,"6-Topic Analysis","Topic k3"
"GO:0045841","BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","5/102","32/17073",1.22149976322938e-06,4.15848816452356e-05,3.22392739366269e-05,"CDC20/MAD2L1/CCNB1/CENPF/AURKB",5,"6-Topic Analysis","Topic k3"
"GO:2000816","BP","GO:2000816","negative regulation of mitotic sister chromatid separation","5/102","32/17073",1.22149976322938e-06,4.15848816452356e-05,3.22392739366269e-05,"CDC20/MAD2L1/CCNB1/CENPF/AURKB",5,"6-Topic Analysis","Topic k3"
"GO:0051983","BP","GO:0051983","regulation of chromosome segregation","7/102","93/17073",1.37264805747484e-06,4.47560599021728e-05,3.46977752111877e-05,"CDC20/MAD2L1/CCNB1/DLGAP5/CENPF/RMI2/AURKB",7,"6-Topic Analysis","Topic k3"
"GO:0060147","BP","GO:0060147","regulation of posttranscriptional gene silencing","7/102","93/17073",1.37264805747484e-06,4.47560599021728e-05,3.46977752111877e-05,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1",7,"6-Topic Analysis","Topic k3"
"GO:0060966","BP","GO:0060966","regulation of gene silencing by RNA","7/102","93/17073",1.37264805747484e-06,4.47560599021728e-05,3.46977752111877e-05,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1",7,"6-Topic Analysis","Topic k3"
"GO:1902100","BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","5/102","33/17073",1.43282289631277e-06,4.54381507529322e-05,3.52265758934862e-05,"CDC20/MAD2L1/CCNB1/CENPF/AURKB",5,"6-Topic Analysis","Topic k3"
"GO:1905819","BP","GO:1905819","negative regulation of chromosome separation","5/102","33/17073",1.43282289631277e-06,4.54381507529322e-05,3.52265758934862e-05,"CDC20/MAD2L1/CCNB1/CENPF/AURKB",5,"6-Topic Analysis","Topic k3"
"GO:0098813","BP","GO:0098813","nuclear chromosome segregation","10/102","238/17073",1.59180360992465e-06,4.97976399591294e-05,3.8606332217945e-05,"RAN/CDC20/MAD2L1/CCNB1/DLGAP5/CENPF/RMI2/TERF1/AURKB/NCAPG",10,"6-Topic Analysis","Topic k3"
"GO:0007369","BP","GO:0007369","gastrulation","9/102","186/17073",1.70721206555381e-06,5.24038276989161e-05,4.06268165177456e-05,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/SFRP1/SFRP2",9,"6-Topic Analysis","Topic k3"
"GO:0000070","BP","GO:0000070","mitotic sister chromatid segregation","8/102","138/17073",1.7203848402236e-06,5.24038276989161e-05,4.06268165177456e-05,"RAN/CDC20/MAD2L1/CCNB1/DLGAP5/CENPF/AURKB/NCAPG",8,"6-Topic Analysis","Topic k3"
"GO:0051054","BP","GO:0051054","positive regulation of DNA metabolic process","10/102","241/17073",1.78207573951861e-06,5.35779913894232e-05,4.15371037030654e-05,"HSP90AB1/HMGB1/HNRNPA2B1/TRIM28/PTGES3/HSP90AA1/HNRNPD/MSH2/CDK1/AURKB",10,"6-Topic Analysis","Topic k3"
"GO:0010639","BP","GO:0010639","negative regulation of organelle organization","12/102","365/17073",1.82574761057623e-06,5.41872528010767e-05,4.20094423216259e-05,"SET/CDC20/TOP2A/MAD2L1/STMN1/HMGA1/CCNB1/DNMT3B/CENPF/TERF1/HNRNPC/AURKB",12,"6-Topic Analysis","Topic k3"
"GO:0033048","BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","5/102","35/17073",1.94136508808204e-06,5.68893693532901e-05,4.41042968045287e-05,"CDC20/MAD2L1/CCNB1/CENPF/AURKB",5,"6-Topic Analysis","Topic k3"
"GO:0008380","BP","GO:0008380","RNA splicing","13/102","444/17073",2.38557130119615e-06,6.90324695283636e-05,5.35184087965716e-05,"SRSF7/SNRPG/PSIP1/SNRPB/SRSF3/HNRNPA2B1/HNRNPM/HSPA8/SNRPD1/HNRNPD/SRSF2/C1QBP/HNRNPC",13,"6-Topic Analysis","Topic k3"
"GO:0045165","BP","GO:0045165","cell fate commitment","10/102","250/17073",2.47690692607467e-06,7.07906115291711e-05,5.48814335147149e-05,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/SFRP1/SFRP2/PRDM14",10,"6-Topic Analysis","Topic k3"
"GO:0033046","BP","GO:0033046","negative regulation of sister chromatid segregation","5/102","37/17073",2.58218592660137e-06,7.28995173180753e-05,5.65163928736244e-05,"CDC20/MAD2L1/CCNB1/CENPF/AURKB",5,"6-Topic Analysis","Topic k3"
"GO:0045787","BP","GO:0045787","positive regulation of cell cycle","12/102","378/17073",2.62311925565388e-06,7.31629045402257e-05,5.67205875826236e-05,"CKS2/CENPV/HSP90AB1/MAD2L1/UBE2C/CCNB1/DLGAP5/KIF20B/PRMT1/CDK1/AURKB/CKS1B",12,"6-Topic Analysis","Topic k3"
"GO:0051985","BP","GO:0051985","negative regulation of chromosome segregation","5/102","38/17073",2.95938398193042e-06,8.15592133115348e-05,6.32299459798417e-05,"CDC20/MAD2L1/CCNB1/CENPF/AURKB",5,"6-Topic Analysis","Topic k3"
"GO:0000723","BP","GO:0000723","telomere maintenance","8/102","150/17073",3.21434898174105e-06,8.75437399144769e-05,6.78695357754613e-05,"HSP90AB1/HNRNPA2B1/PTGES3/HSP90AA1/HNRNPD/TERF1/HNRNPC/AURKB",8,"6-Topic Analysis","Topic k3"
"GO:0032200","BP","GO:0032200","telomere organization","8/102","151/17073",3.37758512950467e-06,9.09198787767826e-05,7.04869356891733e-05,"HSP90AB1/HNRNPA2B1/PTGES3/HSP90AA1/HNRNPD/TERF1/HNRNPC/AURKB",8,"6-Topic Analysis","Topic k3"
"GO:0051304","BP","GO:0051304","chromosome separation","6/102","69/17073",3.46573302559058e-06,9.22203672901401e-05,7.14951579991765e-05,"CDC20/MAD2L1/CCNB1/DLGAP5/CENPF/AURKB",6,"6-Topic Analysis","Topic k3"
"GO:0007004","BP","GO:0007004","telomere maintenance via telomerase","6/102","71/17073",4.10085602627308e-06,0.000107880473872979,8.3635879483201e-05,"HSP90AB1/PTGES3/HSP90AA1/TERF1/HNRNPC/AURKB",6,"6-Topic Analysis","Topic k3"
"GO:0006278","BP","GO:0006278","RNA-dependent DNA biosynthetic process","6/102","73/17073",4.82756334558162e-06,0.000125570889269904,9.73506268978908e-05,"HSP90AB1/PTGES3/HSP90AA1/TERF1/HNRNPC/AURKB",6,"6-Topic Analysis","Topic k3"
"GO:0007088","BP","GO:0007088","regulation of mitotic nuclear division","8/102","159/17073",4.9560499647765e-06,0.000127480618538418,9.88311718122097e-05,"CDC20/MAD2L1/UBE2C/CCNB1/DLGAP5/KIF20B/CENPF/AURKB",8,"6-Topic Analysis","Topic k3"
"GO:2000573","BP","GO:2000573","positive regulation of DNA biosynthetic process","6/102","77/17073",6.59547415304296e-06,0.000167785963343895,0.000130078466523288,"HSP90AB1/HNRNPA2B1/PTGES3/HSP90AA1/HNRNPD/AURKB",6,"6-Topic Analysis","Topic k3"
"GO:0045839","BP","GO:0045839","negative regulation of mitotic nuclear division","5/102","45/17073",6.9686343735987e-06,0.000175352049726967,0.00013594418314629,"CDC20/MAD2L1/CCNB1/CENPF/AURKB",5,"6-Topic Analysis","Topic k3"
"GO:0065004","BP","GO:0065004","protein-DNA complex assembly","8/102","169/17073",7.77051437315962e-06,0.000193427320149081,0.000149957294920624,"NASP/SET/HMGB2/CENPV/HMGB1/CENPF/TERF1/CENPW",8,"6-Topic Analysis","Topic k3"
"GO:0007051","BP","GO:0007051","spindle organization","8/102","172/17073",8.84089619829389e-06,0.000217730581904791,0.00016879874600326,"RAN/CDC20/STMN1/CCNB1/SPC25/SPC25/TPX2/AURKB",8,"6-Topic Analysis","Topic k3"
"GO:1904666","BP","GO:1904666","regulation of ubiquitin protein ligase activity","4/102","23/17073",9.74361948039726e-06,0.000237436622074944,0.000184076135336037,"CDC20/MAD2L1/UBE2C/UBE2S",4,"6-Topic Analysis","Topic k3"
"GO:0051131","BP","GO:0051131","chaperone-mediated protein complex assembly","4/102","24/17073",1.16387875895342e-05,0.000280664513226789,0.000217589175878902,"HSPD1/HSP90AB1/PTGES3/HSP90AA1",4,"6-Topic Analysis","Topic k3"
