"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:0001708","BP","GO:0001708","cell fate specification","8/103","85/17073",4.36962355747826e-08,4.52013281334696e-06,3.98632324541876e-06,"SFRP2/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1",8,"20-Topic Analysis","Topic k8"
"GO:0001706","BP","GO:0001706","endoderm formation","7/103","59/17073",6.2423793623499e-08,6.1175317751029e-06,5.39507579239105e-06,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1",7,"20-Topic Analysis","Topic k8"
"GO:0035195","BP","GO:0035195","gene silencing by miRNA","9/103","128/17073",7.81304898607658e-08,7.27394860603729e-06,6.4149244306734e-06,"LIN28A/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/TRIM71",9,"20-Topic Analysis","Topic k8"
"GO:0019827","BP","GO:0019827","stem cell population maintenance","10/103","174/17073",9.72276373277632e-08,8.62085050972834e-06,7.60276261811081e-06,"SFRP1/LIN28A/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/DPPA4",10,"20-Topic Analysis","Topic k8"
"GO:0098727","BP","GO:0098727","maintenance of cell number","10/103","176/17073",1.08249886773819e-07,8.80757894859074e-06,7.76743917677741e-06,"SFRP1/LIN28A/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/DPPA4",10,"20-Topic Analysis","Topic k8"
"GO:0035194","BP","GO:0035194","posttranscriptional gene silencing by RNA","9/103","133/17073",1.08793939751658e-07,8.80757894859074e-06,7.76743917677741e-06,"LIN28A/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/TRIM71",9,"20-Topic Analysis","Topic k8"
"GO:0016441","BP","GO:0016441","posttranscriptional gene silencing","9/103","134/17073",1.160488934699e-07,9.00345998503974e-06,7.94018744794052e-06,"LIN28A/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/TRIM71",9,"20-Topic Analysis","Topic k8"
"GO:0031047","BP","GO:0031047","gene silencing by RNA","9/103","160/17073",5.26489972270961e-07,3.92129731347411e-05,3.45820781786399e-05,"LIN28A/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/TRIM71",9,"20-Topic Analysis","Topic k8"
"GO:0007492","BP","GO:0007492","endoderm development","7/103","83/17073",6.75025336355016e-07,4.83421990881938e-05,4.26331791382115e-05,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1",7,"20-Topic Analysis","Topic k8"
"GO:0016458","BP","GO:0016458","gene silencing","10/103","218/17073",7.85652429749192e-07,5.41809194145554e-05,4.77823699964421e-05,"LIN28A/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/TRIM71/HMGA1",10,"20-Topic Analysis","Topic k8"
"GO:0051302","BP","GO:0051302","regulation of cell division","9/103","169/17073",8.34174941161851e-07,5.54726335872631e-05,4.89215379027251e-05,"SFRP2/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/CENPV",9,"20-Topic Analysis","Topic k8"
"GO:0001704","BP","GO:0001704","formation of primary germ layer","8/103","129/17073",1.1128904836604e-06,7.14552441577817e-05,6.30166662254166e-05,"SFRP2/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1",8,"20-Topic Analysis","Topic k8"
"GO:0040029","BP","GO:0040029","regulation of gene expression, epigenetic","11/103","292/17073",1.50017013484236e-06,9.31105597025493e-05,8.21145758018978e-05,"LIN28A/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/JARID2/TRIM71/HMGA1",11,"20-Topic Analysis","Topic k8"
"GO:0007369","BP","GO:0007369","gastrulation","9/103","186/17073",1.85328545347628e-06,0.000111316694012027,9.81706386221731e-05,"SFRP1/SFRP2/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1",9,"20-Topic Analysis","Topic k8"
"GO:0001824","BP","GO:0001824","blastocyst development","7/103","112/17073",5.10669729906384e-06,0.000297145949089277,0.000262054203504592,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1",7,"20-Topic Analysis","Topic k8"
"GO:0017004","BP","GO:0017004","cytochrome complex assembly","4/103","27/17073",1.97046559015941e-05,0.00111182028147782,0.000980518762567361,"UQCC2/UQCC3/COX17/COA3",4,"20-Topic Analysis","Topic k8"
"GO:0045165","BP","GO:0045165","cell fate commitment","9/103","250/17073",2.03150200417516e-05,0.00111254609758063,0.000981158862697599,"SFRP1/SFRP2/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1",9,"20-Topic Analysis","Topic k8"
"GO:0006695","BP","GO:0006695","cholesterol biosynthetic process","5/103","68/17073",5.58829981429905e-05,0.00289039284839579,0.00254904903810132,"SCD/ACAT2/FASN/FDFT1/FDFT1",5,"20-Topic Analysis","Topic k8"
"GO:1902653","BP","GO:1902653","secondary alcohol biosynthetic process","5/103","68/17073",5.58829981429905e-05,0.00289039284839579,0.00254904903810132,"SCD/ACAT2/FASN/FDFT1/FDFT1",5,"20-Topic Analysis","Topic k8"
"GO:0016126","BP","GO:0016126","sterol biosynthetic process","5/103","71/17073",6.88075343855784e-05,0.00346269267637695,0.00305376255025611,"SCD/ACAT2/FASN/FDFT1/FDFT1",5,"20-Topic Analysis","Topic k8"
"GO:0045540","BP","GO:0045540","regulation of cholesterol biosynthetic process","4/103","46/17073",0.000167795115223262,0.00801114114219777,0.0070650574830847,"SCD/FASN/FDFT1/FDFT1",4,"20-Topic Analysis","Topic k8"
"GO:0106118","BP","GO:0106118","regulation of sterol biosynthetic process","4/103","46/17073",0.000167795115223262,0.00801114114219777,0.0070650574830847,"SCD/FASN/FDFT1/FDFT1",4,"20-Topic Analysis","Topic k8"
"GO:0005758","CC","GO:0005758","mitochondrial intermembrane space","6/103","77/17712",5.66800597046292e-06,0.00117327723588582,0.000984443142238296,"NME4/TIMM8B/UQCC2/LYN/TIMM8A/COX17",6,"20-Topic Analysis","Topic k8"
"GO:0031970","CC","GO:0031970","organelle envelope lumen","6/103","94/17712",1.79740620998377e-05,0.00118051012797567,0.000990511930414372,"NME4/TIMM8B/UQCC2/LYN/TIMM8A/COX17",6,"20-Topic Analysis","Topic k8"
"GO:0005743","CC","GO:0005743","mitochondrial inner membrane","12/103","476/17712",2.06174106529319e-05,0.00118051012797567,0.000990511930414372,"NME4/TIMM8B/UQCC2/COX7C/UQCC3/LYN/TIMM8A/MRPL57/COA3/MRPS16/MRPL37/NDUFC1",12,"20-Topic Analysis","Topic k8"
"GO:0030532","CC","GO:0030532","small nuclear ribonucleoprotein complex","5/103","61/17712",2.77074470056329e-05,0.00118051012797567,0.000990511930414372,"SNRPN/LSM7/SNRPG/LSM4/LSM6",5,"20-Topic Analysis","Topic k8"
"GO:0046540","CC","GO:0046540","U4/U6 x U5 tri-snRNP complex","4/103","32/17712",3.42176848688601e-05,0.00118051012797567,0.000990511930414372,"LSM7/SNRPG/LSM4/LSM6",4,"20-Topic Analysis","Topic k8"
"GO:0097526","CC","GO:0097526","spliceosomal tri-snRNP complex","4/103","32/17712",3.42176848688601e-05,0.00118051012797567,0.000990511930414372,"LSM7/SNRPG/LSM4/LSM6",4,"20-Topic Analysis","Topic k8"
"GO:0120115","CC","GO:0120115","Lsm2-8 complex","3/103","12/17712",4.04463462476456e-05,0.00119605623903752,0.00100355595952805,"LSM7/LSM4/LSM6",3,"20-Topic Analysis","Topic k8"
"GO:0120114","CC","GO:0120114","Sm-like protein family complex","5/103","74/17712",7.06721911272514e-05,0.00182864294541763,0.0015343304652627,"SNRPN/LSM7/SNRPG/LSM4/LSM6",5,"20-Topic Analysis","Topic k8"
"GO:0000159","CC","GO:0000159","protein phosphatase type 2A complex","3/103","16/17712",0.000101225622203746,0.00232818931068615,0.00195347691972141,"PPP2R3B/PPP2R3B/PPP2R3B",3,"20-Topic Analysis","Topic k8"
"GO:0097525","CC","GO:0097525","spliceosomal snRNP complex","4/103","53/17712",0.000253735910794077,0.0052523333534374,0.0044069921348445,"LSM7/SNRPG/LSM4/LSM6",4,"20-Topic Analysis","Topic k8"
"GO:0071005","CC","GO:0071005","U2-type precatalytic spliceosome","4/103","62/17712",0.00046441085772052,0.00801108729567898,0.00672173609858648,"LSM7/SNRPG/LSM4/LSM6",4,"20-Topic Analysis","Topic k8"
"GO:0071011","CC","GO:0071011","precatalytic spliceosome","4/103","62/17712",0.00046441085772052,0.00801108729567898,0.00672173609858648,"LSM7/SNRPG/LSM4/LSM6",4,"20-Topic Analysis","Topic k8"
"GO:0070461","CC","GO:0070461","SAGA-type complex","3/103","29/17712",0.000625200812252413,0.00995512062586534,0.00835288534588244,"TAF9/TAF9/ENY2",3,"20-Topic Analysis","Topic k8"
"GO:0035198","MF","GO:0035198","miRNA binding","9/101","36/17050",5.14790584235783e-13,1.31271598980125e-10,1.15421467833918e-10,"LIN28A/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/TRIM71",9,"20-Topic Analysis","Topic k8"
"GO:0061980","MF","GO:0061980","regulatory RNA binding","9/101","42/17050",2.36797745180211e-12,3.01917125104769e-10,2.65462735386236e-10,"LIN28A/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/TRIM71",9,"20-Topic Analysis","Topic k8"
"GO:0001227","MF","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","9/101","238/17050",1.18431706887642e-05,0.00100666950854496,0.000885121177791854,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/NFE2L3/JARID2",9,"20-Topic Analysis","Topic k8"
"GO:0031625","MF","GO:0031625","ubiquitin protein ligase binding","10/101","318/17050",1.89566192270306e-05,0.0012084844757232,0.00106256839351514,"SUMO2/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/LYN/LAPTM4B",10,"20-Topic Analysis","Topic k8"
"GO:0044389","MF","GO:0044389","ubiquitin-like protein ligase binding","10/101","333/17050",2.81177535039753e-05,0.00143400542870274,0.00126085926238879,"SUMO2/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/LYN/LAPTM4B",10,"20-Topic Analysis","Topic k8"
"GO:1903311","BP","GO:1903311","regulation of mRNA metabolic process","23/104","308/17073",6.34762158168018e-19,1.16288427376381e-15,9.12052995683521e-16,"NPM1/C1QBP/PRDX6/UBB/PSMA3/PSMA7/SRSF7/HSPA8/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/HNRNPK/HNRNPA2B1/SAP18/PSMC3/PSMD11/APEX1/PSMB3/PSMB3/PSMC1",23,"20-Topic Analysis","Topic k12"
"GO:1904874","BP","GO:1904874","positive regulation of telomerase RNA localization to Cajal body","9/104","16/17073",8.95321349629256e-17,7.96560066872611e-14,6.24744019352513e-14,"CCT8/CCT2/CCT3/CCT5/CCT4/CCT6A/RUVBL1/RUVBL1/CCT7",9,"20-Topic Analysis","Topic k12"
"GO:1902749","BP","GO:1902749","regulation of cell cycle G2/M phase transition","19/104","231/17073",1.61269045901863e-16,7.96560066872611e-14,6.24744019352513e-14,"NPM1/HSP90AA1/PSMA3/PSMA7/TUBA1A/SKP1/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/YWHAE/YWHAE/PSMB3/PSMB3/PSMC1",19,"20-Topic Analysis","Topic k12"
"GO:0031146","BP","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","14/104","88/17073",1.73921411980919e-16,7.96560066872611e-14,6.24744019352513e-14,"PSMA3/PSMA7/SKP1/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/PSMB3/PSMB3/PSMC1",14,"20-Topic Analysis","Topic k12"
"GO:0070498","BP","GO:0070498","interleukin-1-mediated signaling pathway","15/104","120/17073",5.80793691012892e-16,2.07493886445239e-13,1.62737965408959e-13,"UBB/PSMA3/PSMA7/SKP1/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/PSMB3/PSMB3/PSMC1",15,"20-Topic Analysis","Topic k12"
"GO:0061418","BP","GO:0061418","regulation of transcription from RNA polymerase II promoter in response to hypoxia","14/104","97/17073",7.23261037537105e-16,2.07493886445239e-13,1.62737965408959e-13,"UBB/PSMA3/PSMA7/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/PSMB3/PSMB3/PSMC1",14,"20-Topic Analysis","Topic k12"
"GO:0010389","BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle","18/104","215/17073",7.92825985325696e-16,2.07493886445239e-13,1.62737965408959e-13,"HSP90AA1/PSMA3/PSMA7/TUBA1A/SKP1/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/YWHAE/YWHAE/PSMB3/PSMB3/PSMC1",18,"20-Topic Analysis","Topic k12"
"GO:0043488","BP","GO:0043488","regulation of mRNA stability","17/104","184/17073",1.02692692880449e-15,2.11403896728099e-13,1.65804596089322e-13,"NPM1/UBB/PSMA3/PSMA7/HSPA8/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/APEX1/PSMB3/PSMB3/PSMC1",17,"20-Topic Analysis","Topic k12"
"GO:0031145","BP","GO:0031145","anaphase-promoting complex-dependent catabolic process","14/104","100/17073",1.125928534472e-15,2.11403896728099e-13,1.65804596089322e-13,"UBB/PSMA3/PSMA7/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/PSMB3/PSMB3/PSMC1",14,"20-Topic Analysis","Topic k12"
"GO:0006521","BP","GO:0006521","regulation of cellular amino acid metabolic process","13/104","78/17073",1.16647764647048e-15,2.11403896728099e-13,1.65804596089322e-13,"PSMA3/PSMA7/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/PSMB3/PSMB3/PSMC1",13,"20-Topic Analysis","Topic k12"
"GO:1904872","BP","GO:1904872","regulation of telomerase RNA localization to Cajal body","9/104","20/17073",1.28834603334161e-15,2.11403896728099e-13,1.65804596089322e-13,"CCT8/CCT2/CCT3/CCT5/CCT4/CCT6A/RUVBL1/RUVBL1/CCT7",9,"20-Topic Analysis","Topic k12"
"GO:0010972","BP","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","14/104","102/17073",1.50013682176053e-15,2.11403896728099e-13,1.65804596089322e-13,"PSMA3/PSMA7/SKP1/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/PSMB3/PSMB3/PSMC1",14,"20-Topic Analysis","Topic k12"
"GO:0060218","BP","GO:0060218","hematopoietic stem cell differentiation","14/104","102/17073",1.50013682176053e-15,2.11403896728099e-13,1.65804596089322e-13,"XRCC5/PSMA3/PSMA7/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/PSMB3/PSMB3/PSMC1",14,"20-Topic Analysis","Topic k12"
"GO:0090670","BP","GO:0090670","RNA localization to Cajal body","9/104","21/17073",2.24330848117932e-15,2.41749478677677e-13,1.89604710638376e-13,"CCT8/CCT2/CCT3/CCT5/CCT4/CCT6A/RUVBL1/RUVBL1/CCT7",9,"20-Topic Analysis","Topic k12"
"GO:0090671","BP","GO:0090671","telomerase RNA localization to Cajal body","9/104","21/17073",2.24330848117932e-15,2.41749478677677e-13,1.89604710638376e-13,"CCT8/CCT2/CCT3/CCT5/CCT4/CCT6A/RUVBL1/RUVBL1/CCT7",9,"20-Topic Analysis","Topic k12"
"GO:0090672","BP","GO:0090672","telomerase RNA localization","9/104","21/17073",2.24330848117932e-15,2.41749478677677e-13,1.89604710638376e-13,"CCT8/CCT2/CCT3/CCT5/CCT4/CCT6A/RUVBL1/RUVBL1/CCT7",9,"20-Topic Analysis","Topic k12"
"GO:0090685","BP","GO:0090685","RNA localization to nucleus","9/104","21/17073",2.24330848117932e-15,2.41749478677677e-13,1.89604710638376e-13,"CCT8/CCT2/CCT3/CCT5/CCT4/CCT6A/RUVBL1/RUVBL1/CCT7",9,"20-Topic Analysis","Topic k12"
"GO:0043487","BP","GO:0043487","regulation of RNA stability","17/104","194/17073",2.5045344263126e-15,2.54905948278038e-13,1.99923362100391e-13,"NPM1/UBB/PSMA3/PSMA7/HSPA8/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/APEX1/PSMB3/PSMB3/PSMC1",17,"20-Topic Analysis","Topic k12"
"GO:0006457","BP","GO:0006457","protein folding","17/104","201/17073",4.53813123037561e-15,4.15692820702406e-13,3.26028901550669e-13,"CCT8/PPIA/CCT2/CCT3/CCT5/HSP90AA1/DNAJA1/HSPA5/HSPA8/CCT4/CCT6A/HSPD1/PTGES3/GRPEL1/CCT7/DNAJC7/PSMC1",17,"20-Topic Analysis","Topic k12"
"GO:0038093","BP","GO:0038093","Fc receptor signaling pathway","17/104","201/17073",4.53813123037561e-15,4.15692820702406e-13,3.26028901550669e-13,"HSP90AB1/HSP90AA1/PSMA3/PSMA7/SKP1/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/CDC42/PSMB3/PSMB3/PSMC1",17,"20-Topic Analysis","Topic k12"
"GO:0043618","BP","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","15/104","138/17073",4.89385114230418e-15,4.26930252033393e-13,3.34842446578707e-13,"UBB/PSMA3/HSPA5/PSMA7/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/PSMB3/PSMB3/PSMC1",15,"20-Topic Analysis","Topic k12"
"GO:0061013","BP","GO:0061013","regulation of mRNA catabolic process","17/104","204/17073",5.81419931956726e-15,4.84164234247601e-13,3.79731199579393e-13,"NPM1/UBB/PSMA3/PSMA7/HSPA8/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/APEX1/PSMB3/PSMB3/PSMC1",17,"20-Topic Analysis","Topic k12"
"GO:1902750","BP","GO:1902750","negative regulation of cell cycle G2/M phase transition","14/104","113/17073",6.55224089032714e-15,5.21900230916492e-13,4.09327634567348e-13,"PSMA3/PSMA7/SKP1/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/PSMB3/PSMB3/PSMC1",14,"20-Topic Analysis","Topic k12"
"GO:0044839","BP","GO:0044839","cell cycle G2/M phase transition","19/104","287/17073",8.87093257683124e-15,6.77147853364785e-13,5.31088726639239e-13,"NPM1/HSP90AA1/PSMA3/PSMA7/TUBA1A/SKP1/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/YWHAE/YWHAE/PSMB3/PSMB3/PSMC1",19,"20-Topic Analysis","Topic k12"
"GO:1902036","BP","GO:1902036","regulation of hematopoietic stem cell differentiation","13/104","91/17073",9.50761730925324e-15,6.96718196422078e-13,5.46437794826555e-13,"PSMA3/PSMA7/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/PSMB3/PSMB3/PSMC1",13,"20-Topic Analysis","Topic k12"
"GO:0043620","BP","GO:0043620","regulation of DNA-templated transcription in response to stress","15/104","145/17073",1.03310768349764e-14,7.27943567756796e-13,5.70927930353957e-13,"UBB/PSMA3/HSPA5/PSMA7/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/PSMB3/PSMB3/PSMC1",15,"20-Topic Analysis","Topic k12"
"GO:0006278","BP","GO:0006278","RNA-dependent DNA biosynthetic process","12/104","73/17073",1.83728585460725e-14,1.24333511826141e-12,9.75150790868091e-13,"HSP90AB1/CCT8/PPIA/CCT2/CCT3/CCT5/HSP90AA1/XRCC5/CCT4/CCT6A/PTGES3/CCT7",12,"20-Topic Analysis","Topic k12"
"GO:0090263","BP","GO:0090263","positive regulation of canonical Wnt signaling pathway","15/104","151/17073",1.90029384887115e-14,1.24333511826141e-12,9.75150790868091e-13,"PSMA3/PSMA7/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/RUVBL1/RUVBL1/PSMD7/PSMC3/PSMD11/PSMB3/PSMB3/PSMC1",15,"20-Topic Analysis","Topic k12"
"GO:0033238","BP","GO:0033238","regulation of cellular amine metabolic process","13/104","99/17073",2.94792009865746e-14,1.71585198151938e-12,1.34574692873704e-12,"PSMA3/PSMA7/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/PSMB3/PSMB3/PSMC1",13,"20-Topic Analysis","Topic k12"
"GO:1903405","BP","GO:1903405","protein localization to nuclear body","7/104","10/17073",2.99712136509935e-14,1.71585198151938e-12,1.34574692873704e-12,"CCT8/CCT2/CCT3/CCT5/CCT4/CCT6A/CCT7",7,"20-Topic Analysis","Topic k12"
"GO:1904851","BP","GO:1904851","positive regulation of establishment of protein localization to telomere","7/104","10/17073",2.99712136509935e-14,1.71585198151938e-12,1.34574692873704e-12,"CCT8/CCT2/CCT3/CCT5/CCT4/CCT6A/CCT7",7,"20-Topic Analysis","Topic k12"
"GO:1904867","BP","GO:1904867","protein localization to Cajal body","7/104","10/17073",2.99712136509935e-14,1.71585198151938e-12,1.34574692873704e-12,"CCT8/CCT2/CCT3/CCT5/CCT4/CCT6A/CCT7",7,"20-Topic Analysis","Topic k12"
"GO:2000573","BP","GO:2000573","positive regulation of DNA biosynthetic process","12/104","77/17073",3.59970454475743e-14,1.99838143211988e-12,1.56733547164079e-12,"HSP90AB1/CCT8/CCT2/CCT3/CCT5/HSP90AA1/XRCC5/CCT4/CCT6A/PTGES3/CCT7/HNRNPA2B1",12,"20-Topic Analysis","Topic k12"
"GO:0000086","BP","GO:0000086","G2/M transition of mitotic cell cycle","18/104","269/17073",4.00607766329055e-14,2.15856890563185e-12,1.69297090105003e-12,"HSP90AA1/PSMA3/PSMA7/TUBA1A/SKP1/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/YWHAE/YWHAE/PSMB3/PSMB3/PSMC1",18,"20-Topic Analysis","Topic k12"
"GO:0060071","BP","GO:0060071","Wnt signaling pathway, planar cell polarity pathway","14/104","130/17073",4.80155379454571e-14,2.5132704433165e-12,1.97116418933982e-12,"PSMA3/PSMA7/PSMA1/PSMD2/PSMC4/PSMC4/PSMB6/PSMD7/PSMC3/PSMD11/CDC42/PSMB3/PSMB3/PSMC1",14,"20-Topic Analysis","Topic k12"
